Date,Close/Last,Volume,Open,High,Low
08/19/2020,205.11,7080746,204.00,207.10,200.03
08/18/2020,204.01,7284820,199.33,204.80,199.00
08/17/2020,196.74,3574549,195.34,197.07,194.416
08/14/2020,193.46,2833235,195.22,195.48,192.52
08/13/2020,195.14,4711598,193.32,198.07,193.23
08/12/2020,192.62,3982152,193.00,195.418,192.12
08/11/2020,191.99,5015367,193.62,195.84,191.72
08/10/2020,197.16,5528192,200.40,201.48,195.72
08/07/2020,201.05,5423414,206.62,206.94,198.58
08/06/2020,207.79,5113305,202.97,209.95,202.40
08/05/2020,202.64,3615762,202.80,203.90,201.58
08/04/2020,201.41,4438519,203.00,203.39,198.90
08/03/2020,203.19,6561007,197.80,204.79,196.57
07/31/2020,194.85,3734611,193.00,194.99,190.6696
07/30/2020,191.70,3587429,190.09,191.92,187.37
07/29/2020,193.61,3747754,190.15,194.555,189.75
07/28/2020,189.50,3114398,191.00,192.97,189.05
07/27/2020,190.96,3015701,189.90,191.56,188.65
07/24/2020,188.49,3908386,186.06,188.94,184.375
07/23/2020,188.54,3639519,191.48,194.57,187.51
07/22/2020,191.31,2833242,190.78,191.87,188.87
07/21/2020,190.80,5377815,196.00,196.50,189.48
07/20/2020,195.09,5728974,187.90,195.31,187.27
07/17/2020,187.78,4325636,187.14,188.40,183.36
07/16/2020,185.51,7350001,186.42,186.8584,181.93
07/15/2020,188.09,7681765,191.03,192.10,186.75
07/14/2020,189.56,5854719,185.99,189.96,183.30
07/13/2020,188.34,5555350,200.00,200.26,188.03
07/10/2020,198.88,3783209,200.06,200.725,197.0834
07/09/2020,200.74,6062761,202.02,202.82,195.64
07/08/2020,200.28,4233731,198.00,201.20,197.35
07/07/2020,196.38,5431497,197.66,200.22,196.21
07/06/2020,197.72,5794241,194.44,199.45,193.84
07/02/2020,192.53,4200292,193.16,195.39,192.29
07/01/2020,191.89,4754613,188.10,192.82,187.46
06/30/2020,187.33,4478900,183.45,187.89,183.13
06/29/2020,183.33,3972149,183.32,183.7099,180.00
06/26/2020,183.17,7595666,188.00,188.22,183.02
06/25/2020,188.34,4022421,186.14,188.7661,184.44
06/24/2020,185.55,4903134,187.51,189.30,184.04
06/23/2020,189.06,6950841,192.00,194.09,188.59
06/22/2020,191.65,6252237,187.03,192.50,187.00
06/19/2020,186.95,11840970,189.50,191.25,185.49
06/18/2020,187.66,8677753,181.91,189.00,181.615
06/17/2020,181.40,5038626,180.97,182.745,180.68
06/16/2020,180.48,5825189,180.01,182.50,178.01
06/15/2020,178.61,6001846,172.00,178.90,171.27
06/12/2020,175.11,5443819,175.90,177.69,171.86
06/11/2020,172.05,6521167,176.64,178.43,172.00
06/10/2020,182.10,8127243,176.25,182.50,176.05
06/09/2020,174.56,4025596,176.00,176.00,173.53
06/08/2020,176.55,4592583,173.63,176.57,172.66
06/05/2020,173.88,8232167,170.11,174.185,167.00
06/04/2020,171.44,7301551,175.00,175.43,170.00
06/03/2020,174.99,6004048,174.83,175.93,172.841
06/02/2020,174.23,8571769,174.85,174.895,171.22
06/01/2020,176.36,5719312,173.10,177.52,172.68
05/29/2020,174.79,19645390,174.30,175.00,170.69
05/28/2020,181.10,10363610,180.00,184.80,177.10
05/27/2020,176.60,6340206,176.29,176.61,171.37
05/26/2020,176.52,8353577,182.00,182.00,176.22
05/22/2020,177.85,4965119,176.60,178.64,175.45
05/21/2020,175.26,4429652,176.93,178.292,174.93
05/20/2020,176.93,4951152,178.57,179.14,174.90
05/19/2020,176.04,5264042,172.75,178.20,172.75
05/18/2020,172.50,6399484,174.00,177.00,172.13
05/15/2020,171.33,5673821,167.27,171.72,166.18
05/14/2020,167.00,7442262,168.44,168.57,164.57
05/13/2020,169.64,12534950,175.17,175.21,166.2691
05/12/2020,177.54,5904630,183.00,183.02,177.01
05/11/2020,182.67,8695960,175.56,183.30,174.16
05/08/2020,175.90,5405882,172.95,176.08,171.15
05/07/2020,169.90,6461957,166.50,171.27,166.02
05/06/2020,163.67,4112567,164.44,165.71,162.9229
05/05/2020,163.25,5264761,162.53,164.14,160.25
05/04/2020,161.47,5974158,155.58,162.02,155.08
05/01/2020,156.37,4277134,158.49,160.17,155.26
04/30/2020,161.95,6830654,161.63,165.30,160.01
04/29/2020,160.43,5256730,157.88,161.89,156.52
04/28/2020,154.46,4731803,159.50,160.81,154.18
04/27/2020,157.63,5036448,155.54,158.44,154.20
04/24/2020,153.98,6712013,153.59,154.50,151.30
04/23/2020,151.72,6281430,153.50,156.4696,151.50
04/22/2020,154.14,6665468,154.00,155.70,150.6742
04/21/2020,150.56,13737880,160.00,160.09,148.00
04/20/2020,162.76,4685993,160.75,164.31,160.52
04/17/2020,162.62,7312872,160.00,163.26,157.63
04/16/2020,157.06,4391510,157.00,158.00,154.25
04/15/2020,155.63,4042624,155.08,157.2728,154.00
04/14/2020,157.71,7334310,155.71,158.79,155.15
04/13/2020,152.50,5138591,154.12,155.3147,149.995
04/09/2020,154.55,7094576,152.39,156.10,151.68
04/08/2020,151.12,7665521,146.30,152.16,145.00
04/07/2020,145.07,7859451,150.33,150.80,144.51
04/06/2020,147.55,12296770,139.00,149.85,138.30
04/03/2020,134.31,6004409,134.45,136.19,131.6608
04/02/2020,134.32,8150532,134.01,135.39,130.0362
04/01/2020,134.06,8737615,138.32,139.06,133.10
03/31/2020,143.98,10431480,149.03,151.95,142.78
03/30/2020,149.85,7650429,147.72,153.00,146.56
03/27/2020,146.00,8273549,150.63,151.45,144.91
03/26/2020,154.73,8578887,148.30,155.08,147.73
03/25/2020,147.06,10639270,152.67,158.02,146.96
03/24/2020,153.64,11834350,144.63,154.14,143.176
03/23/2020,140.52,11898210,138.76,143.72,134.0921
03/20/2020,139.35,12450120,140.42,146.20,134.60
03/19/2020,139.46,10444040,131.59,144.00,128.86
03/18/2020,132.24,12988160,125.54,133.42,115.29
03/17/2020,135.42,12191540,127.00,138.01,122.92
03/16/2020,124.30,13845250,134.01,141.55,123.39
03/13/2020,147.78,13765420,149.47,149.50,135.32
03/12/2020,140.59,13212960,144.34,151.23,140.10
03/11/2020,154.57,10345330,157.68,159.62,150.15
03/10/2020,161.34,11443930,157.23,161.47,151.00
03/09/2020,151.21,9657064,151.70,157.71,150.64
03/06/2020,164.08,9757735,165.67,167.57,158.54
03/05/2020,169.60,5797479,172.57,173.75,168.10
03/04/2020,175.69,5846719,172.25,175.81,169.63
03/03/2020,169.37,8323455,178.41,178.42,167.09
03/02/2020,176.76,7761040,172.20,176.79,168.59
02/28/2020,170.40,12643590,164.99,171.77,163.12
02/27/2020,172.15,9927314,172.21,178.33,170.05
02/26/2020,178.87,13926480,176.54,182.665,174.25
02/25/2020,181.27,11361120,188.47,189.98,179.43
02/24/2020,185.94,8463256,178.79,187.15,178.79
02/21/2020,189.50,5244259,191.84,192.04,186.72
02/20/2020,193.36,5451154,194.00,195.72,189.77
02/19/2020,192.87,3903153,192.00,193.92,191.80
02/18/2020,191.09,4957450,190.95,191.50,188.92
02/14/2020,189.95,3599445,189.35,190.25,188.10
02/13/2020,188.64,3132057,188.50,191.05,188.42
02/12/2020,189.46,4535367,189.71,190.52,186.77
02/11/2020,189.11,4299231,191.48,192.60,188.65
02/10/2020,189.12,3873498,186.17,189.27,185.5618
02/07/2020,185.72,3713079,186.85,188.65,185.65
02/06/2020,186.73,4102926,186.83,187.56,184.24
02/05/2020,185.49,6162711,190.40,190.55,182.86
02/04/2020,188.34,3983248,188.00,189.69,186.65
02/03/2020,185.42,4755709,183.26,185.874,181.85
01/31/2020,182.31,4193259,184.86,186.03,180.79
01/30/2020,185.67,3716140,180.90,185.94,180.54
01/29/2020,181.77,2789482,184.00,184.10,181.62
01/28/2020,182.85,3445530,181.14,183.855,180.3503
01/27/2020,180.71,4239357,178.77,181.73,177.30
01/24/2020,182.11,4653931,185.00,186.13,181.13
01/23/2020,183.98,4369337,183.21,184.30,181.30
01/22/2020,182.75,4781769,185.39,186.44,182.69
01/21/2020,185.27,6302448,181.51,186.00,181.50
01/17/2020,182.23,4577245,183.23,183.34,181.36
01/16/2020,182.69,3485298,182.23,183.11,180.96
01/15/2020,181.06,3886843,181.68,183.085,180.615
01/14/2020,182.12,4347509,183.50,183.85,182.04
01/13/2020,183.85,6205333,181.26,184.45,181.13
01/10/2020,180.20,5112302,179.84,180.68,178.69
01/09/2020,179.60,5954966,178.84,179.90,177.29
01/08/2020,177.33,7226234,175.23,178.85,174.75
01/07/2020,176.00,8310525,173.23,176.87,172.09
01/06/2020,173.45,8843581,165.00,173.67,164.45
01/03/2020,166.17,3205583,165.06,166.77,165.00
01/02/2020,166.99,5094557,163.92,167.07,163.58
12/31/2019,162.64,3273515,162.04,163.26,161.80
12/30/2019,162.44,3197087,164.86,164.94,161.20
12/27/2019,164.98,3410032,164.86,165.46,163.90
12/26/2019,164.51,2156316,163.40,164.53,163.27
12/24/2019,163.25,1237991,163.31,163.8421,162.875
12/23/2019,163.74,4373626,164.04,164.87,163.35
12/20/2019,164.55,8586884,164.73,165.17,163.63
12/19/2019,163.33,4186371,161.59,163.34,160.83
12/18/2019,161.48,4145091,161.80,163.28,161.48
12/17/2019,161.63,4789823,162.00,162.37,159.74
12/16/2019,161.96,5371494,160.85,162.74,160.82
12/13/2019,161.13,5742818,158.86,161.49,158.55
12/12/2019,158.59,5355489,155.77,158.99,155.31
12/11/2019,156.39,4869175,156.84,156.88,155.48
12/10/2019,156.40,4075754,157.01,157.67,156.17
12/09/2019,157.48,3754080,157.38,158.90,157.06
12/06/2019,158.01,4754316,158.10,159.50,157.59
12/05/2019,158.22,7127977,155.74,158.92,155.25
12/04/2019,156.43,17805510,160.38,160.69,154.50
12/03/2019,161.57,6622651,156.96,161.85,156.19
12/02/2019,161.00,5140087,163.10,163.21,158.10
11/29/2019,162.89,2432473,161.61,163.41,161.32
11/27/2019,161.51,4015939,161.92,162.8303,161.11
11/26/2019,162.54,5882383,161.56,162.61,161.31
11/25/2019,161.71,5509549,163.78,164.65,161.45
11/22/2019,162.81,3761891,162.98,163.49,161.38
11/21/2019,162.88,5724203,165.32,165.91,162.21
11/20/2019,164.20,8454931,163.44,166.34,162.25
11/19/2019,163.96,4956475,163.64,164.45,161.84
11/18/2019,162.77,5558132,164.00,164.00,161.89
11/15/2019,163.21,3693235,163.72,163.93,160.99
11/14/2019,163.05,3823268,163.03,163.58,162.39
11/13/2019,162.60,5499804,163.05,164.42,162.02
11/12/2019,162.86,3710757,162.00,164.37,161.59
11/11/2019,161.78,3541597,161.22,162.23,160.25
11/08/2019,161.11,3265364,159.25,161.21,158.91
11/07/2019,159.50,3802312,158.93,161.13,158.08
11/06/2019,158.93,4207428,158.94,160.00,157.75
11/05/2019,158.15,4014981,157.59,159.12,155.47
11/04/2019,157.60,5748077,160.94,161.25,156.69
11/01/2019,159.74,4771053,157.91,160.09,156.75
10/31/2019,156.49,4578255,156.56,158.28,155.2137
10/30/2019,158.28,4724478,155.74,158.42,155.01
10/29/2019,155.09,5477303,154.78,156.13,154.42
10/28/2019,154.79,7576726,151.20,154.92,149.43
10/25/2019,150.49,4991422,147.05,150.66,146.30
10/24/2019,148.12,5376741,146.59,148.79,146.40
10/23/2019,145.13,4941561,142.11,145.569,141.49
10/22/2019,142.33,5284014,145.05,145.96,142.14
10/21/2019,144.55,3376519,144.10,145.19,143.00
10/18/2019,144.09,6080531,146.30,146.44,142.40
10/17/2019,146.17,5072069,147.58,148.04,145.51
10/16/2019,146.97,9007266,147.26,150.845,145.82
10/15/2019,152.74,3947786,149.66,152.97,149.62
10/14/2019,149.37,1583842,149.40,150.28,148.80
10/11/2019,149.37,4690874,148.14,150.71,148.09
10/10/2019,146.41,2738583,146.84,147.5588,145.51
10/09/2019,147.05,2310243,147.27,147.85,146.61
10/08/2019,145.91,2670470,147.54,148.34,145.81
10/07/2019,148.80,2738198,147.28,149.33,147.00
10/04/2019,148.03,3274199,148.28,148.92,146.21
10/03/2019,147.00,3768480,144.00,147.06,142.08
10/02/2019,144.22,4486555,146.06,146.50,143.20
10/01/2019,147.69,3213561,149.49,150.16,147.25
09/30/2019,148.44,3733867,147.95,148.97,147.41
09/27/2019,148.26,5909440,153.12,153.15,146.75
09/26/2019,152.34,3839378,152.42,153.40,151.84
09/25/2019,152.99,3459570,152.05,153.21,148.90
09/24/2019,152.05,4158839,154.28,156.27,151.09
09/23/2019,154.65,3827133,154.15,155.197,152.96
09/20/2019,155.20,11762950,154.69,156.88,153.62
09/19/2019,153.60,2985482,153.52,154.25,152.77
09/18/2019,152.77,2973703,152.35,152.91,150.57
09/17/2019,152.82,3060345,153.00,153.45,151.73
09/16/2019,153.01,2592259,151.65,154.105,151.36
09/13/2019,152.98,3763493,154.32,154.91,152.74
09/12/2019,154.75,4993526,155.04,156.80,154.41
09/11/2019,154.09,6242421,150.09,154.65,149.04
09/10/2019,149.65,6249683,148.77,151.66,147.74
09/09/2019,149.54,6265476,151.66,152.15,148.09
09/06/2019,151.07,4722273,153.97,154.05,150.77
09/05/2019,153.77,5067024,154.64,154.74,151.95
09/04/2019,152.46,3607077,154.09,154.92,152.32
09/03/2019,152.73,4954246,154.21,155.32,151.76
08/30/2019,156.07,7593232,156.42,158.22,153.70
08/29/2019,155.93,5981501,153.40,156.00,152.66
08/28/2019,151.83,5328744,152.50,152.78,150.87
08/27/2019,153.57,6520653,154.26,155.90,152.53
08/26/2019,155.14,8978657,153.51,155.21,151.52
08/23/2019,151.57,26540020,157.70,158.42,150.65
08/22/2019,148.24,11885310,149.49,149.90,145.47
08/21/2019,147.38,6153669,146.90,148.39,146.16
08/20/2019,145.54,6262572,144.16,146.50,143.06
08/19/2019,143.67,4635177,145.60,146.1395,142.88
08/16/2019,143.89,5341106,143.06,145.34,142.5235
08/15/2019,142.13,6647733,141.10,143.30,139.7465
08/14/2019,139.72,8607780,141.29,142.36,137.87
08/13/2019,143.88,5242772,140.93,145.00,140.4324
08/12/2019,140.72,4389544,141.55,141.97,140.05
08/09/2019,143.37,5286734,143.61,144.47,141.69
08/08/2019,143.82,8670253,143.52,144.96,142.32
08/07/2019,141.64,7635513,140.93,143.10,139.06
08/06/2019,142.80,6693998,143.79,144.96,141.96
08/05/2019,142.82,13070090,141.34,143.75,139.80
08/02/2019,145.70,13138900,149.80,149.90,145.31
08/01/2019,150.81,26124660,154.73,157.78,150.41
07/31/2019,154.50,7454174,157.39,157.89,152.30
07/30/2019,156.96,4241587,155.34,158.22,154.62
07/29/2019,156.21,8880457,160.40,161.20,155.52
07/26/2019,159.97,4979078,159.56,160.82,158.73
07/25/2019,159.35,6934549,160.12,161.13,158.67
07/24/2019,159.75,4110516,155.98,160.25,155.70
07/23/2019,156.25,4865763,157.98,158.45,155.28
07/22/2019,157.70,2910733,157.65,159.05,157.145
07/19/2019,156.75,5218844,159.73,160.74,156.29
07/18/2019,157.98,3726542,157.00,158.58,156.2059
07/17/2019,158.24,4160523,157.68,159.92,157.66
07/16/2019,157.13,6913066,159.96,161.61,156.80
07/15/2019,159.65,3603693,158.76,159.84,157.48
07/12/2019,158.08,4348123,159.40,159.62,157.40
07/11/2019,158.90,7083235,156.82,159.30,156.62
07/10/2019,156.27,4966261,154.57,156.40,154.57
07/09/2019,153.95,4979273,152.08,154.19,151.68
07/08/2019,152.81,4717368,153.52,153.69,152.044
07/05/2019,154.58,3940940,153.95,154.805,152.57
07/03/2019,155.59,3885430,154.54,155.75,154.16
07/02/2019,154.12,4738611,154.29,154.36,152.58
07/01/2019,154.06,6483352,154.57,154.74,151.8503
06/28/2019,151.73,6936576,150.42,151.77,149.60
06/27/2019,150.69,6832817,149.89,150.76,148.47
06/26/2019,149.04,5844938,151.28,151.38,148.92
06/25/2019,149.34,7362484,152.83,152.9699,148.59
06/24/2019,152.56,6378206,157.39,157.73,152.51
06/21/2019,156.84,9706930,156.67,157.79,155.94
06/20/2019,157.20,10153610,156.29,158.29,155.42
06/19/2019,154.14,8095299,151.69,154.47,150.515
06/18/2019,150.59,7317839,151.88,152.95,150.50
06/17/2019,150.29,4491845,150.20,151.2843,149.87
06/14/2019,150.01,6248150,151.04,151.98,149.48
06/13/2019,151.34,5173787,152.16,152.24,150.25
06/12/2019,151.28,7161291,151.11,152.32,150.15
06/11/2019,150.15,15214320,155.31,155.71,148.79
06/10/2019,152.79,29856330,153.48,157.45,150.83
06/07/2019,161.27,7175301,159.84,162.99,159.50
06/06/2019,159.31,5601246,158.50,160.00,157.33
06/05/2019,158.44,12072390,157.15,158.50,154.55
06/04/2019,150.81,12375090,146.05,150.92,142.51
06/03/2019,145.10,8835249,150.70,150.70,143.39
05/31/2019,151.41,5326907,152.66,154.48,151.26
05/30/2019,155.66,4418092,154.32,155.87,153.90
05/29/2019,152.89,4359454,153.76,154.06,151.20
05/28/2019,155.19,4934063,155.35,157.81,154.39
05/24/2019,154.51,3151662,154.89,156.93,154.16
05/23/2019,153.71,4508215,156.03,156.34,152.15
05/22/2019,157.64,3170058,155.87,158.19,155.84
05/21/2019,155.78,3803459,157.36,157.84,155.18
05/20/2019,155.98,5437590,152.47,156.09,151.7044
05/17/2019,154.57,5314319,156.18,157.155,153.17
05/16/2019,158.48,5048088,156.76,159.45,155.90
05/15/2019,155.06,7783774,153.82,156.38,151.70
05/14/2019,158.07,4954034,155.05,158.59,152.92
05/13/2019,153.15,5694582,154.92,156.90,152.78
05/10/2019,159.94,4462213,156.28,160.614,154.38
05/09/2019,156.31,5809346,154.65,157.10,152.3888
05/08/2019,156.86,4061339,157.11,157.93,155.04
05/07/2019,156.90,6541888,161.33,161.67,154.75
05/06/2019,162.50,2520943,158.62,162.84,157.86
05/03/2019,163.34,3131437,162.58,163.50,160.86
05/02/2019,161.83,3181073,161.69,162.70,159.63
05/01/2019,162.15,2707730,166.01,166.22,162.14
04/30/2019,165.35,3511783,165.19,166.44,163.62
04/29/2019,165.36,4508634,166.71,167.56,165.33
04/26/2019,165.96,3342777,162.42,166.06,161.28
04/25/2019,163.09,5495957,162.00,163.89,161.00
04/24/2019,159.56,3378475,161.88,162.49,159.40
04/23/2019,161.23,3409970,159.76,161.40,158.41
04/22/2019,158.76,2941253,155.45,159.14,155.28
04/18/2019,155.99,4390972,154.90,156.2078,153.17
04/17/2019,155.34,4753549,159.05,159.05,155.07
04/16/2019,158.69,3002300,160.04,160.26,157.7501
04/15/2019,160.09,2606067,161.00,162.031,159.49
04/12/2019,160.71,2843196,162.00,162.50,159.50
04/11/2019,160.73,2577728,160.16,160.83,159.02
04/10/2019,160.24,3398800,158.20,160.38,157.65
04/09/2019,156.97,5638543,157.04,158.3525,156.65
04/08/2019,158.47,2848381,158.40,158.79,156.45
04/05/2019,158.56,4315039,159.63,160.24,158.02
04/04/2019,158.52,6283763,162.71,162.80,155.83
04/03/2019,162.62,3819107,161.78,163.14,160.65
04/02/2019,160.51,3151813,160.86,160.99,158.91
04/01/2019,161.18,4518327,160.10,161.68,158.5111
03/29/2019,158.37,4911537,156.87,158.50,155.425
03/28/2019,155.18,4422449,155.69,156.48,153.51
03/27/2019,155.12,8202593,159.00,159.30,152.37
03/26/2019,159.40,6905979,161.43,162.07,157.39
03/25/2019,160.88,3794183,160.23,161.5988,159.2241
03/22/2019,161.50,5575945,165.96,166.49,161.35
03/21/2019,166.95,4273075,163.17,166.99,162.75
03/20/2019,163.51,4390447,163.84,164.95,161.51
03/19/2019,163.93,4322584,162.52,164.62,161.60
03/18/2019,161.95,3575338,161.40,163.33,160.8799
03/15/2019,161.51,6743626,160.64,162.18,159.19
03/14/2019,160.67,3243784,160.95,161.59,159.74
03/13/2019,159.81,5157184,158.85,162.00,158.61
03/12/2019,158.28,4077409,158.00,159.37,157.16
03/11/2019,157.65,5674220,155.90,157.77,153.4301
03/08/2019,155.06,4798594,152.02,155.41,150.25
03/07/2019,155.60,6906480,156.09,157.59,154.81
03/06/2019,156.79,7432476,157.13,160.25,156.278
03/05/2019,156.97,15832300,159.92,160.88,154.80
03/04/2019,158.50,17516710,165.56,165.79,155.42
03/01/2019,164.53,6815175,165.15,166.15,161.75
02/28/2019,163.65,6849387,163.00,164.60,162.17
02/27/2019,163.12,4276729,162.29,163.53,160.50
02/26/2019,163.00,4473896,160.81,163.38,159.87
02/25/2019,161.36,5073931,162.51,163.06,160.93
02/22/2019,161.31,4172510,160.47,161.71,160.20
02/21/2019,159.63,4334943,157.70,160.48,157.30
02/20/2019,158.54,6800552,160.33,161.49,157.21
02/19/2019,160.61,3881911,159.66,161.48,159.14
02/15/2019,159.05,5281182,160.99,161.22,158.09
02/14/2019,159.47,5059897,159.47,160.44,156.706
02/13/2019,160.40,5291005,163.44,163.57,160.27
02/12/2019,162.79,5627056,161.25,163.39,160.03
02/11/2019,159.91,7112684,158.20,161.50,157.57
02/08/2019,156.67,3005509,152.91,156.70,152.71
02/07/2019,154.93,4505042,155.96,157.06,153.36
02/06/2019,158.13,4203296,159.00,159.10,155.08
02/05/2019,158.99,4570860,158.34,159.88,157.815
02/04/2019,157.72,5253231,156.02,158.8998,155.41
02/01/2019,155.87,5925597,152.40,155.95,151.07
01/31/2019,151.97,8612069,149.02,153.38,148.71
01/30/2019,149.16,4623294,147.19,149.69,146.08
01/29/2019,145.18,3912884,147.07,148.00,144.6414
01/28/2019,147.33,4047626,148.17,148.20,146.10
01/25/2019,149.74,4600221,148.53,149.89,147.55
01/24/2019,146.87,6485313,149.95,150.50,146.52
01/23/2019,149.75,3333142,149.73,150.80,147.65
01/22/2019,148.95,5196349,150.34,151.38,147.40
01/18/2019,152.51,6043292,151.83,153.27,150.24
01/17/2019,149.82,3732596,148.54,150.72,147.685
01/16/2019,148.54,3925399,149.15,149.79,147.80
01/15/2019,149.19,5268814,146.35,149.86,145.80
01/14/2019,146.05,5575070,145.75,146.73,144.70
01/11/2019,147.55,5183669,146.56,148.0345,145.61
01/10/2019,147.04,5067740,143.77,147.21,143.76
01/09/2019,145.99,5121719,146.89,147.50,144.53
01/08/2019,145.72,9038793,144.73,146.46,142.8909
01/07/2019,142.22,9006712,141.02,143.39,138.79
01/04/2019,137.96,6608596,133.50,139.32,132.22
01/03/2019,130.40,6004050,133.48,134.78,130.1001
01/02/2019,135.55,4765030,133.40,136.83,133.05
12/31/2018,136.97,5447078,136.00,137.97,134.49
12/28/2018,134.68,7223553,136.00,136.8799,132.61
12/27/2018,135.20,7961442,128.80,135.20,127.84
12/26/2018,130.84,8053692,122.52,130.90,122.12
12/24/2018,121.33,4721514,121.14,124.84,120.16
12/21/2018,122.91,12470840,128.57,129.39,122.46
12/20/2018,127.73,12252420,129.25,132.33,122.64
12/19/2018,131.16,7346032,131.98,136.50,129.50
12/18/2018,132.32,6528982,132.14,133.68,130.13
12/17/2018,130.83,8338984,134.31,135.50,129.97
12/14/2018,137.04,5351727,138.88,140.71,136.38
12/13/2018,141.14,5107282,141.50,143.63,139.579
12/12/2018,140.09,6768183,141.79,144.03,139.55
12/11/2018,136.79,4544038,140.59,140.70,135.59
12/10/2018,137.27,5887030,135.16,139.49,133.18
12/07/2018,135.95,6222076,141.90,142.37,134.735
12/06/2018,142.06,9160894,134.80,142.06,132.75
12/04/2018,139.24,6969320,142.73,145.20,138.80
12/03/2018,144.15,7342218,146.30,147.07,142.56
11/30/2018,142.76,9394423,138.89,143.22,138.28
11/29/2018,139.72,7590408,139.85,142.88,139.27
11/28/2018,140.64,24712410,138.48,140.89,131.97
11/27/2018,127.54,10327030,125.15,127.61,123.72
11/26/2018,126.41,8383860,124.48,126.95,123.66
11/23/2018,122.03,3009553,121.33,123.71,120.71
11/21/2018,123.59,7299745,124.20,125.75,121.61
11/20/2018,120.67,13787240,114.33,124.94,113.60
11/19/2018,121.01,14201940,131.60,132.26,120.42
11/16/2018,132.55,4924165,131.85,133.47,130.08
11/15/2018,132.49,6461916,129.20,132.95,126.30
11/14/2018,129.35,5691665,134.21,134.94,128.58
11/13/2018,132.16,6170065,131.48,133.7712,128.95
11/12/2018,130.50,7564148,135.74,136.66,130.0798
11/09/2018,136.92,5250231,141.06,141.06,135.05
11/08/2018,141.87,3979737,143.22,143.63,140.6821
11/07/2018,141.79,5797603,136.85,142.31,136.4319
11/06/2018,133.95,4665727,135.40,138.00,132.98
11/05/2018,135.44,4625473,137.34,137.34,133.46
11/02/2018,136.79,4421741,140.14,140.55,136.10
11/01/2018,139.59,4607439,138.40,139.80,136.41
10/31/2018,137.24,6658246,134.92,138.71,134.77
10/30/2018,132.17,10029550,130.44,132.99,128.03
10/29/2018,130.99,9140471,138.10,139.55,128.53
10/26/2018,135.52,7454549,135.75,139.21,132.6107
10/25/2018,140.80,7780612,133.69,141.69,133.67
10/24/2018,133.26,7242506,141.23,141.50,133.00
10/23/2018,140.66,6457744,139.32,141.97,137.78
10/22/2018,142.95,4193262,141.70,143.80,139.20
10/19/2018,140.49,5036877,143.61,145.37,140.38
10/18/2018,142.84,5320780,146.09,147.5935,141.43
10/17/2018,147.01,3342874,148.35,148.35,145.42
10/16/2018,147.44,5266247,145.47,147.91,144.01
10/15/2018,141.95,5911513,146.70,146.70,141.32
10/12/2018,146.74,9138153,145.77,148.75,143.22
10/11/2018,139.24,10489550,137.44,142.16,136.45
10/10/2018,137.81,13599240,147.52,147.585,137.54
10/09/2018,148.50,5592575,148.32,150.87,147.21
10/08/2018,148.65,10228250,154.24,154.62,145.60
10/05/2018,155.07,4962699,154.86,156.60,152.47
10/04/2018,154.90,6199941,158.20,158.84,153.78
10/03/2018,159.10,3560685,158.56,159.76,157.02
10/02/2018,157.26,4135524,159.27,159.58,156.70
10/01/2018,159.86,4243509,160.11,161.19,159.02
09/28/2018,159.03,4575415,160.00,160.86,158.936
09/27/2018,160.43,3928626,159.05,161.08,158.93
09/26/2018,158.33,3985009,159.06,159.93,157.35
09/25/2018,158.87,5150900,159.00,159.14,157.17
09/24/2018,158.78,4941563,155.38,158.91,153.33
09/21/2018,155.52,17655640,157.07,157.955,154.96
09/20/2018,155.50,4655560,153.29,156.065,151.65
09/19/2018,152.90,5545831,156.37,157.33,152.3914
09/18/2018,156.00,3701535,154.76,158.03,154.75
09/17/2018,154.92,3870774,157.00,158.43,154.62
09/14/2018,157.49,4593524,157.95,158.79,156.32
09/13/2018,158.18,6191130,155.87,158.78,155.82
09/12/2018,155.37,5171392,152.84,155.77,151.808
09/11/2018,152.84,4101310,151.08,153.75,150.615
09/10/2018,151.32,3751943,150.00,151.579,148.00
09/07/2018,150.43,3848177,147.84,151.41,147.50
09/06/2018,148.83,4189456,148.75,149.16,147.08
09/05/2018,148.65,7145871,152.39,152.78,147.08
09/04/2018,153.21,5220725,152.11,153.34,151.51
08/31/2018,152.68,6183864,152.14,153.87,151.90
08/30/2018,152.14,14330680,151.12,153.735,149.50
08/29/2018,154.80,8602035,153.33,154.97,153.05
08/28/2018,152.99,5107124,152.03,153.40,151.56
08/27/2018,151.68,5677654,154.71,154.88,150.20
08/24/2018,152.30,4848396,148.50,152.38,148.50
08/23/2018,147.83,6048064,146.83,148.34,146.07
08/22/2018,146.46,4240819,145.59,147.199,145.05
08/21/2018,145.53,4001166,146.41,148.79,145.36
08/20/2018,145.71,2848077,145.21,146.06,144.32
08/17/2018,145.02,2838561,145.50,146.01,143.95
08/16/2018,145.73,3637740,146.51,146.91,145.22
08/15/2018,145.04,4367917,146.08,147.88,143.60
08/14/2018,146.57,3340168,146.18,146.77,144.57
08/13/2018,144.45,2751689,145.63,147.18,144.22
08/10/2018,145.51,2747883,144.93,147.00,144.3535
08/09/2018,145.82,3528543,145.30,146.85,145.09
08/08/2018,145.17,3026564,144.46,145.635,143.16
08/07/2018,144.44,3911041,143.53,144.6138,142.73
08/06/2018,142.71,3229263,140.89,142.85,140.65
08/03/2018,141.04,3435560,141.53,141.74,138.42
