price,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,momentum,log_momentum,fft,absolute,angle,gs,meta,msft,spx,gbpusd,usdjpy
187.15,183.77,178.99761904761905,179.55819259955103,182.67412156532882,3.1159289657777833,5.837721617566905,190.67306228275285,167.32217581248526,186.31645843285028,186.15,0.011338416427254411,(485.54737096439067-586.5143706594544j),761.4166772802441,-0.879301389037046,95.391,468.9,415.26,5021.84,,
188.85,184.70285714285714,179.74142857142857,180.24647916954157,183.62425670912978,3.377777539588209,5.996890334515686,191.73520924045994,167.7476479023972,188.00548614428342,187.85,0.009042614808027883,(19.434066817254234-921.8707970640157j),922.0756202354019,-1.549718331130169,95.391,468.11,420.55,5026.61,,
188.32,185.6685714285714,180.48285714285717,180.8445214023764,184.34667875388254,3.502157351506156,5.839560613427307,192.1619783697118,168.80373591600255,188.21516204809447,187.32,-0.002810405646499258,(-20.939480804996435-396.9979115192347j),397.5497498515336,-1.6234920582976484,95.379,470.0,414.11,4997.91,,
189.41,186.68285714285713,181.37238095238095,181.4790048868129,185.1256512532884,3.646646366475494,5.404738564201306,192.18185808078357,170.56290382397833,189.01172068269815,188.41,0.005771334156683529,(237.04415381271284-555.81251661915j),604.2495217104421,-1.1676708991630005,95.35,469.59,414.05,4995.06,,
189.3,187.46,182.33904761904765,182.0583408918917,185.7678587527847,3.709517860892987,4.715093346176075,191.7692343113998,172.9088609266955,189.20390689423274,188.3,-0.0005809194533729353,(121.09694033492144-466.6179910516803j),482.0755319777031,-1.3168774468967208,95.35,454.72,405.49,4954.23,,
187.68,187.96428571428572,183.22285714285712,182.4747621041751,186.0620343292802,3.587272225105096,3.7205002493292283,190.6638576415156,175.78185664419865,188.18796896474427,186.68,-0.008594673310111878,(213.49182387538687-582.4298288096624j),620.3251279360621,-1.219451092363504,95.201,459.41,405.65,4942.81,,
185.85,188.07999999999998,183.97190476190477,182.72478084855018,186.02941366323702,3.3046328146868404,3.1124342732431525,190.19677330839107,177.74703621541846,186.62932298824808,184.85,-0.009798488161904293,(83.08873527857193-680.4163477213549j),685.4707464047319,-1.4492833935783733,95.194,474.99,411.22,4958.61,,
186.86,188.03857142857143,184.53190476190477,183.03109465162004,186.15719617658542,3.126101524965378,2.9453486524019286,190.42260206670863,178.6412074571009,186.78310766274936,185.86,0.005419776621548529,(158.5581481302918-415.2470613616638j),444.4893792971941,-1.206042028712802,95.269,394.78,403.78,4906.19,,
184.4,187.40285714285716,184.75761904761907,183.13249543809127,185.8868583032641,2.7543628651728227,2.791874676722,190.34136840106308,179.17386969417507,185.19436922091646,183.4,-0.013252362242316146,(213.30957426945076-574.0375058304994j),612.3887920064467,-1.2150140344182963,95.291,390.14,397.58,4845.65,,
188.04,187.36285714285717,185.10476190476192,183.49601559008542,186.2181108719932,2.7220952819077695,2.7423269028510076,190.58941571046392,179.6201080990599,187.09145640697216,187.04,0.019547395033436277,(63.857208755667955-638.9046474898528j),642.0879158605915,-1.4711792107823778,95.258,400.06,408.59,4924.97,,
191.73,187.69428571428574,185.5957142857143,184.105942373903,187.06609381476454,2.9601514408615515,3.018909527766126,191.63353334124656,179.55789523018206,190.18381880232405,190.73,0.019433426174370307,(178.60406703619117-653.4736047486404j),677.4416320724986,-1.3039974222865778,95.213,401.02,409.72,4927.93,,
192.42,188.14000000000001,186.06190476190477,184.72180037610033,187.88977168941702,3.1679713133166842,3.165430211053065,192.3927651840109,179.73104433979864,191.67460626744136,191.42,0.0035923506028184694,(-11.252695142812755-564.0589165616182j),564.1711482348628,-1.5907431840756612,95.213,394.14,403.93,4890.97,,
194.17,189.06714285714287,186.68142857142857,185.42166899494381,188.8559606602768,3.434291665332978,3.487408138763003,193.65624484895457,179.70661229390257,193.3382020891471,193.17,0.009053581073243866,(206.40807901925518-720.4149556810557j),749.401096511979,-1.291758609308815,95.286,393.18,404.87,4894.16,,
194.5,190.30285714285716,187.25190476190477,186.09413971987692,189.72427440485026,3.630134684973342,3.8218160466892366,194.89553685528324,179.6082726685263,194.1127340297157,193.5,0.0016980990521386354,(-185.15085642394016-764.5652062679704j),786.6643466371809,-1.8083872923383684,95.163,390.7,402.56,4868.55,,
195.18,191.49142857142857,187.76666666666665,186.76716803975296,190.5636168041046,3.796448764351652,4.000494574686934,195.76765581604053,179.76567751729277,194.8242446765719,194.18,0.0034900466548142012,(-123.60230652666661-365.45073523458336j),385.7872082666941,-1.8969373317176081,95.095,385.2,398.9,4864.6,,
193.89,192.84714285714284,188.31761904761905,187.29478640695768,191.07536806501187,3.7805816580541887,3.8982485608410635,196.11411616930118,180.5211219259369,194.20141489219063,192.89,-0.006631221770401392,(-114.59211848612625-335.34962569996014j),354.3878173360955,-1.9000663017468364,95.066,381.78,396.51,4850.43,,
191.56,193.34999999999997,188.79380952380953,187.6107288115967,191.14992682424085,3.539198012644164,3.64636170507049,196.0865329339505,181.50108611366855,192.44047163073023,190.56,-0.012089912468505125,(247.59125953687342-400.89316968702957j),471.18655042431857,-1.0175367198297576,94.977,383.45,398.67,4839.81,,
188.63,192.90714285714284,189.09476190476192,187.68623052648468,190.7622457743575,3.0760152478728173,3.434170818483017,195.96310354172795,182.2264202677959,189.9001572102434,187.63,-0.015413651116775434,(55.46587611855004-628.5673304440651j),631.0097878125005,-1.482782555333182,94.934,376.13,393.87,4780.94,,
182.68,191.5157142857143,189.03857142857143,187.31539797449628,189.51882334753284,2.2034253730365663,3.5647176015697766,196.168006631711,181.90913622543187,185.08671907008113,181.68,-0.032051436040834914,(-116.38534970931683-405.5223209531223j),421.89323580518226,-1.8502852715622644,94.732,368.37,389.47,4739.21,,
183.63,190.01,189.01380952380953,187.04240508128865,188.6128505248352,1.5704454435465607,3.6655650458363427,196.34493961548222,181.68267943213684,184.11557302336038,182.63,0.0051868752142898095,(-25.694362222502548-352.39201737525235j),353.3275168449541,-1.6435816658564566,94.832,367.46,390.27,4765.98,,
185.92,188.78428571428572,189.0557142857143,186.95926383707445,188.19856582870662,1.2393019916321748,3.7120144906696453,196.47974326705358,181.631685304375,185.3185243411201,184.92,0.012393610132458188,(-62.6047433354867-311.2584712716235j),317.49203112275154,-1.7692822862177555,95.194,374.49,388.47,4783.83,,
185.59,187.41428571428568,188.98142857142855,186.85783674263217,187.7972480089055,0.9394112662733392,3.7965408077955995,196.57451018701974,181.38834695583736,185.49950811370672,184.59,-0.001776534073333151,(227.90307699472322-213.20346335322375j),312.08256806408167,-0.7520860844902075,94.994,369.67,384.63,4780.24,,
186.19,186.31428571428572,188.8547619047619,186.808367289462,187.54997908445847,0.7416117949964587,3.845821074469825,196.54640405370154,181.16311975582224,185.95983603790225,185.19,0.00322771811774774,(-43.66015713384425-611.9821937347016j),613.5376229452353,-1.6420178598007977,94.983,370.47,382.77,4783.45,,
185.14,185.39714285714285,188.70333333333332,186.68478437732716,187.1792130714648,0.494428694137639,3.93248495162169,196.5683032365767,180.83836343008994,185.41327867930076,184.14,-0.005655362068895773,(-84.0082889325418-288.49754585541757j),300.4799936334734,-1.8541532838758161,94.882,357.43,375.79,4756.5,,
185.56,184.95857142857145,188.52,186.60146692243686,186.9301033681625,0.32863644572563544,3.989362038431517,196.49872407686306,180.54127592313696,185.51109289310025,184.56,0.0022659842444779075,(60.48506817920439-261.976316308281j),268.8680601691088,-1.3438923987512128,94.951,358.66,374.69,4763.54,,
181.18,184.74428571428572,188.13333333333333,186.1998763622699,186.0454720807528,-0.1544042815170883,4.309937598766077,196.7532085308655,179.51345813580116,182.62369763103342,180.18,-0.02388726764240115,(144.24249872031024-380.14723997332044j),406.59294447446086,-1.2081400579559953,94.79,351.95,367.75,4697.24,,
181.91,184.49857142857144,187.85857142857142,185.88210743676214,185.40924560679076,-0.4728618299713787,4.50645373471783,196.87147889800707,178.84566395913578,182.14789921034446,180.91,0.004021047032982967,(126.44384296904146-226.2245003887257j),259.16321112555335,-1.0611223155859213,94.785,347.12,367.94,4688.68,,
184.25,184.26,187.78238095238095,185.76121048177055,185.23090012882292,-0.5303103529476232,4.577189754928892,196.93676046223874,178.62800144252316,183.54929973678148,183.25,0.012781471795321284,(314.71799149734323-315.3783363776762j),445.5456309161526,-0.7864461692488776,94.829,344.47,370.6,4704.81,,
185.64,184.26714285714283,187.7242857142857,185.7522319201508,185.29383857054248,-0.4583933496083148,4.536522520493179,196.79733075527207,178.65124067329936,184.94309991226046,184.64,0.007515783303529058,(250.874217564177-510.63293770703393j),568.9322192579302,-1.1141325069105943,94.986,346.29,370.87,4742.83,,
192.53,185.17285714285714,188.11142857142855,186.25428919884374,186.40709417507446,0.1528049762307262,4.653890845302923,197.4192102620344,178.8036468808227,190.00103330408683,191.53,0.036442671368269175,(140.79710735046467-393.67775986243544j),418.0980794605061,-1.2273266113081456,95.052,353.96,376.04,4769.83,,
193.58,186.37857142857143,188.37523809523807,186.79693482756315,187.51061814813997,0.7136833205768198,4.74697784745251,197.8691937901431,178.88128240033305,192.3870111013623,192.58,0.005438877979698527,(154.09586287661628-447.8308381420983j),473.6010922144745,-1.2393927184146674,94.934,358.32,375.28,4783.35,,
193.15,187.4628571428572,188.44285714285712,187.2675325562436,188.3782153561185,1.110682799874894,4.783737142927683,198.01033142871248,178.87538285700177,192.89567036712074,192.15,-0.0022237746086522163,(131.53176435088693-419.072761814283j),439.22953535470265,-1.2666694869875483,94.948,357.83,374.07,4781.58,,
193.05,189.15857142857143,188.47285714285712,187.69586373799604,189.0969514551772,1.4010877171811558,4.7168015478817455,197.9064602386206,179.03925404709364,192.99855678904024,192.05,-0.0005178664020449625,(192.03768795228515-592.9830776324436j),623.3036210006355,-1.2576047342324763,94.808,354.83,374.66,4774.75,,
193.6,190.82857142857142,188.4457142857143,188.1332074106104,189.78972815438073,1.6565207437703293,4.657331628167702,197.7603775420497,179.1310510293789,193.39951892968008,192.6,0.002844952132231123,(-107.60594957123843-353.7625602852538j),369.7661280359597,-1.8660795580403153,94.714,353.39,374.58,4754.63,,
194.68,192.31857142857143,188.4542857142857,188.61815526218936,190.54207766909138,1.9239224069020224,4.618751938963446,197.6917895922126,179.21678183635882,194.25317297656002,193.68,0.005563010122776966,(152.8092950593918-366.93187955567066j),397.47916283851333,-1.1761886433333053,94.647,354.09,373.54,4746.75,,
194.83,193.6314285714286,188.43761904761905,189.0782921311507,191.20175802769273,2.1234658965420294,4.6848877984648585,197.80739464454876,179.06784345068934,194.63772432552003,193.83,0.0007701984925423765,(78.63156212263635-380.7346033401369j),388.7695470872396,-1.367133796286132,94.728,349.28,370.62,4698.35,,
196.94,194.26142857142855,188.58285714285714,189.6606411219949,192.0845644849708,2.4239233629758985,5.031703070479017,198.64626328381516,178.5194510018991,196.17257477517333,195.94,0.010771730361860058,(101.98082763730625-251.75191234686656j),271.6231112698151,-1.1859143567315862,94.594,350.36,373.26,4768.37,,
195.89,194.59142857142857,188.78904761904764,190.12207530358,192.6700161026676,2.5479407990875984,5.301245236038956,199.39153809112554,178.18655714696973,195.98419159172443,194.89,-0.005345836624347043,(126.85412424948544-264.17796934934063j),293.0562545461964,-1.1231265400011472,94.569,344.62,372.65,4740.56,,
197.57,195.22285714285712,189.2147619047619,190.67377364026902,193.4238597791803,2.7500861389112856,5.440699717963354,200.0961613406886,178.3333624688352,197.04139719724148,196.57,0.00853967473000479,(395.7155773905305-195.85355931127265j),441.53078588521447,-0.45958754741424784,94.258,334.92,370.73,4719.19,,
198.11,195.94571428571427,189.9495238095238,191.22460541756092,194.14480442853719,2.920199010976262,5.57443834791726,201.09840050535834,178.80064711368928,197.7537990657472,197.11,0.0027294800609216174,(236.06473010706347-642.7607911150205j),684.7393601914,-1.218822581903546,94.32,333.17,365.93,4719.55,,
197.96,196.56857142857143,190.63190476190476,191.7235236983928,194.73175759337764,3.0082338949848406,5.728445986569666,202.0887967350441,179.17501278876543,197.89126635524906,196.96,-0.0007574419025499419,(-21.77017420452608-358.8658510208521j),359.52557560459564,-1.6313858966509458,94.107,334.74,374.37,4707.09,,
194.71,196.57285714285715,191.0504761904762,191.94474423235127,194.72841027131955,2.7836660389682777,5.6486647467384685,202.34780568395314,179.75314669699924,195.77042211841635,193.71,-0.016553717956155605,(262.69794541638856-319.8481599295027j),413.89981388770957,-0.8831894273044386,93.758,334.22,374.38,4643.7,,
193.18,196.33714285714288,191.41190476190476,192.0362446853102,194.49019330650114,2.453948621190932,5.529307656288258,202.47052007448127,180.35328944932826,194.04347403947213,192.18,-0.007888875376379926,(133.27303630709847-458.56785662907j),477.5418110908117,-1.2879589611855924,93.566,325.28,371.3,4622.44,,
195.71,196.1614285714286,191.8652380952381,192.30837477946352,194.67785587473173,2.3694810952682133,5.375003818847442,202.615245732933,181.11523045754322,195.15449134649074,194.71,0.013011574965728022,(227.53072504173082-343.1469754652019j),411.72815984449204,-0.9852873320088968,93.566,332.75,374.23,4604.37,,
194.27,195.93000000000004,192.29999999999998,192.45368038638017,194.6151088170807,2.161428430700539,5.157001474744715,202.61400294948942,181.98599705051055,194.56483044883024,193.27,-0.007385027666188476,(219.59619569718802-423.26068851148773j),476.8355058129547,-1.0922061659310578,93.758,326.59,370.95,4585.59,,
192.32,195.18,192.62190476190477,192.44377813332713,194.26201515291444,1.8182370195873148,4.400545899149215,201.42299656020322,183.82081296360633,193.06827681627672,191.32,-0.010088292703846698,(200.92332477522817-460.61148821280665j),502.52674109180333,-1.1594691748172223,93.68,317.45,368.8,4549.34,,
193.42,194.51000000000002,193.2047619047619,192.5160908791357,194.13247436015837,1.616383481022666,3.509608577664112,200.22397906009013,186.1855447494337,193.3027589387589,192.42,0.0057033389419743254,(80.71898807943032-457.70027481305567j),464.76348458168906,-1.396233565695173,93.747,318.29,372.52,4567.18,,
189.43,193.29142857142855,193.56285714285715,192.28749151101312,193.40901676628783,1.1215252552747188,2.91004119160442,199.382939526066,187.7427747596483,190.72091964625295,188.43,-0.02084442714862958,(94.62376669441248-321.07604577632696j),334.72897154982064,-1.2842013711862832,93.457,320.02,369.14,4569.78,,
191.24,192.79571428571427,193.8957142857143,192.20989953348706,193.07532187916664,0.8654223456795762,2.2564440469097278,198.40860237953376,189.38282619189482,191.06697321541765,190.24,0.009509620617715113,(278.5166316690204-448.54842869809045j),527.9840973019762,-1.0151299836481482,93.602,324.82,374.51,4594.63,,
189.95,192.3342857142857,194.10095238095238,192.0424995405815,192.59450312852562,0.5520035879441139,2.4305067156313607,198.9619658122151,189.23993894968964,190.3223244051392,188.95,-0.006768304124268198,(212.40092872863136-471.2080048018597j),516.8666542872877,-1.1473119599081856,93.602,327.15,378.91,4567.8,,
189.37,191.42857142857142,193.9504761904762,191.84453658157923,192.09842572413706,0.25388914255782424,2.656923230472413,199.26432265142103,188.63662972953136,189.68744146837972,188.37,-0.0030581063588207735,(19.385246305858203-653.4435210610898j),653.7310020115718,-1.541138733186424,93.602,332.2,378.85,4550.58,,
190.4,190.87571428571428,193.79904761904763,191.73753385678305,191.8371294588852,0.09959560210214136,2.77027886682775,199.33960535270313,188.25848988539212,190.1624804894599,189.4,0.005424349082451158,(-146.3355089861725-288.2954887622708j),323.30847503726034,-2.0404963849219326,93.315,338.99,382.7,4554.89,,
189.79,190.5142857142857,193.63904761904763,191.5932720708269,191.52218646521052,-0.0710856056163891,2.911014066391532,199.4610757518307,187.81701948626457,189.9141601631533,188.79,-0.0032089246084367495,(174.38956140987057-137.17222361234235j),221.8736984400843,-0.6665074063422093,93.301,334.7,378.61,4550.43,,
189.97,190.02142857142854,193.49238095238096,191.47302968071102,191.28338854748583,-0.18964113322519438,3.0263876330132864,199.54515621840753,187.43960568635438,189.9513867210511,188.97,0.0009479672081296093,(192.8623777619696-410.0962644936984j),453.18301259831674,-1.1312015195563894,93.282,338.23,377.43,4559.34,,
191.31,190.29000000000002,193.38333333333335,191.46095340671744,191.2874826171034,-0.1734707896140435,3.0501911501780117,199.48371563368937,187.28295103297734,190.85712890701703,190.31,0.0070289840383322465,(28.78286608779767-397.7760616182534j),398.81605857432146,-1.4985627476165566,93.282,341.49,377.85,4556.62,,
190.64,190.20428571428573,193.19095238095238,191.4001420369702,191.18786990677978,-0.2122721301904278,3.0846101860677284,199.36017275308785,187.0217320088169,190.71237630233898,189.64,-0.0035083162048033505,(98.34988850549125-229.5731821417089j),249.7529710087806,-1.1660466635811553,93.289,336.98,373.07,4538.19,,
191.45,190.41857142857143,193.02999999999997,191.4038352197704,191.22819761342902,-0.17563760634138248,2.9678123699369583,198.9656247398739,187.09437526012604,191.20412543411297,190.45,0.004239845132816908,(174.01540964340103-321.6045551303012j),365.664945918965,-1.0748233795769122,93.259,339.97,377.44,4547.38,,
189.69,190.46428571428572,192.6847619047619,191.27688445149857,190.9915518267476,-0.2853326247509642,2.955637743986449,198.5960373927348,186.773486416789,190.19470847803765,188.69,-0.009235517184671992,(233.6892995599311-392.11014595743956j),456.46583146121213,-1.0333389026574997,93.192,335.04,369.85,4514.02,,
189.71,190.3657142857143,192.3904761904762,191.1608189270477,190.79439000724796,-0.3664289197997448,2.7659152382631786,197.92230666700254,186.85864571394984,189.8715694926792,188.71,0.00010542962582253771,(146.5638649649738-384.8280404076449j),411.7931364137327,-1.2069020004427484,93.105,334.19,376.17,4508.24,,
188.01,190.11142857142858,191.9352380952381,190.92742491471662,190.3660223138252,-0.5614026008914266,2.5287739384081966,196.9927859720545,186.87769021842172,188.6305231642264,187.01,-0.009001437459760248,(119.49670839330516-396.7318114492101j),414.33753575147665,-1.278236467320677,92.94,332.71,369.67,4502.88,,
187.44,189.75,191.42714285714288,190.66909712508058,189.91586503477518,-0.7532320903054028,2.2169122077420953,195.86096727262708,186.9933184416587,187.8368410547421,186.44,-0.003036358705153504,(243.0151073424974-368.7475425234369j),441.6232472524057,-0.9881004040356106,92.86,336.31,370.27,4495.7,,
184.8,188.82,190.8004761904762,190.23434916156705,189.12880887557898,-1.10554028598807,2.461671447570439,195.72381908561707,185.8771332953353,185.8122803515807,183.8,-0.014184634991956413,(100.0621936781076-643.1074886447298j),650.845361475832,-1.4164422510918684,92.86,329.19,366.68,4411.55,,
186.4,188.21428571428572,190.4047619047619,189.95032328061453,188.7089921254899,-1.2413311551246125,2.55352882765761,195.51181956007713,185.29770424944667,186.2040934505269,185.4,0.008620743043906955,(-133.73150517252532-296.28099502508496j),325.0639067764423,-1.9947865853102742,92.726,328.77,369.67,4415.24,,
182.41,186.92285714285714,189.89190476190475,189.39178078418766,187.7399164138761,-1.6518643703115572,2.782698236187096,195.45730123427896,184.32650828953055,183.67469781684227,181.41,-0.02163800155266767,(192.46264444608153-212.8034058462705j),286.92709709428163,-0.8355472116147855,92.715,320.55,360.69,4347.35,,
182.89,185.95142857142855,189.2814285714286,188.91016736785943,186.9937754271259,-1.9163919407335186,2.9369472156242864,195.15532300267716,183.40753414018002,183.1515659389474,181.89,0.002627978517661117,(109.46533053765751-458.88335712021893j),471.759042342212,-1.3366254939267497,92.717,319.78,363.2,4382.78,,
181.82,184.8242857142857,188.68857142857144,188.38496975990606,186.19780997679885,-2.187159783107205,3.2409957858975362,195.1705630003665,182.20657985677636,182.26385531298249,180.82,-0.005867692522772199,(43.169714371227435-361.9853928387639j),364.55047506144825,-1.4520987672378423,92.708,318.82,360.53,4378.38,,
179.23,183.57,188.0652380952381,187.70682382169738,185.12583921113747,-2.5809846105599092,3.637772417000561,195.34078292923923,180.78969326123698,180.2412851043275,178.23,-0.01434728945020617,(178.3255151753764-334.4685400341223j),379.03719294433455,-1.0809733335706329,92.882,315.8,356.53,4365.98,,
176.65,182.02857142857144,187.26666666666665,186.8877998012812,183.82186394788553,-3.065935853395672,4.382198769182795,196.03106420503224,178.50226912830107,177.84709503477583,175.65,-0.014499523438351588,(235.46847602146985-463.7605576481135j),520.114658541713,-1.1009781524118498,92.792,314.6,352.8,4358.34,,
177.57,180.99571428571429,186.70190476190479,186.19759238235721,182.8600387251339,-3.33755365722331,4.761727351331338,196.22535946456748,177.1784500592421,177.66236501159196,176.57,0.005194523565589058,(174.26245014079072-463.0256955810323j),494.732449206003,-1.2108374567519296,92.474,310.87,348.32,4317.78,,
173.97,179.22,185.8795238095238,185.29184476659955,181.4923404597287,-3.7995043068708583,5.440289659470682,196.76010312846515,174.99894449058243,175.2007883371973,172.97,-0.020482026814284442,(24.82867547566981-400.8721821402668j),401.6403484957348,-1.5089387057408996,92.423,311.85,346.07,4237.86,,
170.77,177.55714285714285,184.96619047619046,184.2161525266099,179.84274961977042,-4.3734029068394875,6.297800284309541,197.56179104480955,172.37058990757137,172.24692944573243,169.77,-0.018565248657311226,(37.41600168892204-271.02647454832237j),273.59697931168364,-1.4336105246748276,92.363,301.27,338.11,4193.8,,
170.29,175.75714285714284,184.05761904761906,183.18458564165886,178.37309583211342,-4.811489809545435,6.922013302348669,197.9016456523164,170.2135924429217,170.94230981524413,169.29,-0.002814755860634473,(179.6606028820186-313.5152407998527j),361.34434884431215,-1.0504270918748524,92.363,302.66,337.31,4166.82,,
168.22,173.81428571428572,183.0014285714286,182.0760977853793,176.81108108871135,-5.265016696667942,7.579047711323899,198.15952399407638,167.8433331487808,169.12743660508139,167.22,-0.012230219504221958,(45.21219694621708-404.21181482310226j),406.73250914487943,-1.459406585831574,92.461,296.73,329.81,4117.37,,
166.89,172.0514285714286,181.91095238095238,180.95120162402716,175.2847609212173,-5.666440702809865,8.143813021325704,198.19857842360378,165.62332633830098,167.63581220169377,165.89,-0.007937733778979748,(-23.13158985427298-119.40797553640397j),121.62785483140263,-1.762145203174271,92.459,288.35,327.89,4137.23,,
171.1,171.25857142857143,181.01238095238094,180.22148296773042,174.6409515487223,-5.580531419008111,8.117353649013742,197.2470882504084,164.77767365435346,169.94527073389793,170.1,0.024913268142836238,(414.1484345682689-173.10162239293766j),448.86868628855683,-0.3959011406174649,92.429,299.53,340.67,4186.77,,
173.44,170.66857142857143,180.16142857142856,179.71915088490502,174.4561897719958,-5.26296111290921,7.894312326305719,195.95005322404,164.3728039188171,172.27509024463265,172.44,0.013583537353133722,(318.10489898935026-510.6468102481508j),601.6235463956141,-1.0136760985625892,92.46,312.55,330.53,4247.68,,
173.0,170.53,179.32142857142858,179.22143599432013,174.23216057630415,-4.989275418015978,7.509938327590331,194.34130522660925,164.30155191624792,172.75836341487755,172.0,-0.002540123753502421,(146.41665283204455-499.7766434387439j),520.7826125682739,-1.2858068499050335,92.576,314.01,329.32,4217.04,,
172.88,170.83142857142857,178.43714285714287,178.75169998580847,174.02413587225738,-4.727564113551097,7.1489862917759295,192.73511544069473,164.13917027359102,172.83945447162583,171.88,-0.0006938822991484674,(124.86894560611081-361.6551997403158j),382.60519739803533,-1.2383408851883915,92.615,308.65,326.67,4224.16,,
175.46,171.57,177.7595238095238,178.50787035293692,174.24503804575625,-4.262832307180673,6.59605033334347,190.95162447621075,164.56742314283687,174.58648482387528,174.46,0.014813384501607282,(210.79816447359-410.876249182262j),461.79558062796457,-1.0967669563873546,92.663,312.81,331.32,4278.0,,
175.84,172.65857142857143,177.0990476190476,178.31025032357167,174.49041680794758,-3.819833515624083,6.0841158809339255,189.26727938091545,164.93081585717977,175.42216160795843,174.84,0.002163393955073321,(214.6625690780243-518.9264134418888j),561.5733621984216,-1.1785641245825311,92.638,316.97,330.11,4314.6,,
177.15,174.1242857142857,176.58190476190475,178.2243058538616,174.89958345287872,-3.3247224009828926,5.524388892138209,187.63068254618116,165.53312697762834,176.5740538693195,176.15,0.00742234065616983,(4.499099109581678-599.5411352638812j),599.5580161805038,-1.5632922300876815,92.62,324.0,332.06,4373.2,,
178.72,175.21285714285713,176.16666666666666,178.26102393927394,175.48733984474356,-2.773684094530381,5.173021615224526,186.5127098971157,165.8206234362176,178.0046846231065,177.72,0.008823504009409438,(-94.63677597678475-342.69948201313713j),355.5264467509451,-1.8402322202705355,92.538,321.15,332.64,4373.63,,
178.85,175.98571428571427,175.88333333333335,178.30465179618864,176.00467217632146,-2.299979619867173,4.597217550924441,185.07776843518224,166.68889823148447,178.56822820770216,177.85,0.0007271303841361786,(72.53561967139264-357.88665703802445j),365.16335441411076,-1.3708274528954616,92.397,314.69,327.73,4327.78,,
180.71,177.08714285714285,175.61238095238096,178.48282573934677,176.7285687645797,-1.7542569747670598,4.474023121837693,184.56042719605634,166.66433470870558,179.99607606923405,179.71,0.010346070705046055,(33.61766613007691-330.1317305839871j),331.83897753942585,-1.469315068016866,92.368,324.16,331.16,4349.61,,
179.8,178.07571428571433,175.48809523809524,178.58039420418143,177.20109664695204,-1.3792975572293926,4.244596069059484,183.9772873762142,166.99890309997627,179.86535868974468,178.8,-0.005048414372552738,(-5.586648274019616-341.32927387204126j),341.37499006364334,-1.587162193756156,92.551,327.82,332.42,4376.95,,
178.39,178.49428571428572,175.27380952380952,178.56629092965272,177.38400485511326,-1.182286074539462,4.0230667472257045,183.31994301826091,167.22767602935812,178.88178622991487,177.39,-0.007872957274343862,(69.74038999416625-285.18869753774027j),293.59208981137607,-1.3309619077204036,92.101,321.84,328.39,4358.24,,
178.99,178.9442857142857,175.13904761904763,178.59767678701402,177.63108103124966,-0.9665957557643594,4.009954029136883,183.1589556773214,167.11913956077387,178.95392874330494,177.99,0.0033577735952324337,(64.71755439204384-309.80118714151854j),316.4887634668588,-1.3648576370366379,92.075,318.36,329.82,4335.66,,
177.49,178.99285714285716,175.0561904761905,178.51562665391992,177.60937625721124,-0.9062503967086855,4.033199428689408,183.12258933356932,166.98979161881167,177.9779762477683,176.49,-0.00841566905815338,(82.58611991871334-493.91439051996593j),500.7712974661562,-1.405121618281547,91.987,315.43,327.26,4308.5,,
174.91,178.44857142857146,174.97333333333333,178.2485431958958,177.19408760225568,-1.0544555936401139,3.986765309317899,182.94686395196914,166.99980271469752,175.9326587492561,173.91,-0.014642713381283434,(-41.02446689639957-358.40162436845424j),360.74191776681613,-1.6847653733220673,91.992,304.79,319.36,4258.19,,
173.66,177.70714285714286,174.78714285714284,177.90865110474428,176.65038181729327,-1.2582692874510144,3.990940530224821,182.76902391759248,166.8052617966932,174.41755291641869,172.66,-0.007172191286472659,(-152.76517063322686-349.82612869549837j),381.72701984098313,-1.9825257334465605,91.917,305.58,318.955,4263.75,,
172.4,176.52,174.71238095238095,177.50060287191016,175.99647692232506,-1.5041259495851023,3.9197173300341555,182.55181561244927,166.87294629231263,173.07251763880626,171.4,-0.007282006402906356,(19.776738980447846-100.21845138585405j),102.1511497873595,-1.3759633183206212,92.054,300.94,313.39,4229.45,,
173.75,175.6557142857143,174.8542857142857,177.22278043515522,175.6508650881212,-1.5719153470340075,3.7789275490612684,182.41214081240824,167.29643061616318,173.52417254626877,172.75,0.007800126215308788,(177.86836447305586-206.3837136227189j),272.45438577682006,-0.8594723901756622,92.193,306.82,321.8,4288.39,,
171.21,174.63000000000002,174.89809523809524,176.77738928914047,174.9676550745641,-1.8097342145763662,3.5450552664389816,181.9882057709732,167.80798470521728,171.98139084875626,170.21,-0.01472661122817506,(115.64427346435133-367.35984859291625j),385.13225824813486,-1.265818962012524,92.377,300.21,315.75,4288.05,,
170.69,173.44428571428574,175.0157142857143,176.32647156151612,174.30955429386194,-2.016917267654179,3.1547768292078375,181.32526794412996,168.70616062729863,171.1204636162521,169.69,-0.0030418274404848886,(68.60439763642579-230.9059802733167j),240.88199414036356,-1.281993323900093,92.614,303.96,313.64,4299.7,,
170.43,172.43571428571428,175.18428571428572,175.88969588804795,173.71269978711396,-2.176996100933991,3.2062246613343817,181.5967350369545,168.77183639161694,170.6601545387507,169.43,-0.0015243905390962776,(203.87423626241022-390.662657561384j),440.660885743793,-1.0898079645151462,92.614,297.74,312.79,4274.51,,
